ts,open,high,low,close,volume,vol_achat,vol_vente,n_trades,n_achat,gros_achat,gros_vente,moyen_achat,moyen_vente,trade_max
1777973700,80580.0,80610.2,80521.3,80545.0,616.163,183.828,432.335,4120,1769,92.445,278.58,71.12,123.771,3223054.094
1777974000,80545.0,80559.2,80515.0,80549.1,517.174,335.172,182.002,2128,1083,250.357,120.587,69.861,46.027,6915951.8708
1777974300,80549.0,80582.0,80531.6,80536.2,216.049,122.754,93.295,2239,1153,54.146,45.246,50.991,34.3,734296.752
1777974600,80536.3,80558.1,80480.6,80558.1,371.808,134.735,237.073,2691,1396,71.407,132.921,43.129,82.515,2128822.5
1777974900,80558.1,80560.0,80529.1,80551.0,116.478,73.196,43.282,1711,887,24.873,13.834,36.488,19.085,419681.4336
1777975200,80551.0,80576.7,80488.0,80564.5,292.477,123.9,168.577,2700,1416,62.723,119.834,42.453,34.258,1635418.445
1777975500,80564.5,80675.0,80564.4,80646.2,538.424,365.417,173.007,4183,2652,177.637,117.21,147.925,41.336,1684653.2618
1777975800,80646.2,80684.0,80628.6,80632.7,274.37,128.534,145.836,2378,1162,58.636,88.207,51.678,41.553,916342.9956
1777976100,80632.8,80685.0,80632.8,80678.0,301.693,161.663,140.03,2713,1570,83.577,67.124,57.039,60.898,1036879.7866
1777976400,80678.0,80721.6,80660.0,80675.0,271.285,171.576,99.709,2396,1352,73.138,42.921,77.617,45.079,727492.4617
1777976700,80674.9,80718.0,80670.8,80695.3,248.0,130.816,117.184,2150,1257,59.896,79.037,51.362,26.329,1316012.4061
1777977000,80695.3,80789.0,80683.0,80778.8,526.222,309.175,217.047,3702,2197,180.147,131.383,100.581,65.995,1569502.008
1777977300,80778.8,80789.0,80700.1,80743.7,474.197,185.333,288.864,4002,1644,80.395,116.115,64.929,87.368,1748437.6455
1777977600,80743.6,80787.9,80743.6,80777.1,315.965,207.733,108.232,2365,1531,83.117,55.654,72.511,41.55,1146521.7694
1777977900,80777.0,80787.7,80766.0,80766.0,148.818,74.915,73.903,1391,713,26.957,33.831,35.499,31.185,609992.433
1777978200,80766.0,80771.9,80685.2,80685.2,194.925,96.006,98.919,1897,485,70.744,33.454,18.076,47.644,2174734.4517
1777978500,80685.2,80788.5,80684.0,80786.8,379.479,179.458,200.021,3335,1962,23.689,77.736,137.665,110.116,1125548.363
1777978800,80786.7,80789.0,80735.8,80788.6,945.788,670.839,274.949,3725,1874,564.143,163.539,83.7,87.793,24133532.447
1777979100,80788.5,80789.0,80780.8,80789.0,529.92,402.666,127.254,1604,1006,330.127,85.301,54.77,31.718,4712503.159
1777979400,80789.0,80940.0,80766.2,80905.5,2827.27,2512.312,314.958,4942,3249,2280.039,210.189,187.016,84.311,51113261.364
1777979700,80905.6,80928.4,80784.8,80810.8,746.699,334.658,412.041,5519,2505,208.263,284.188,99.034,94.848,1902037.9623
1777980000,80810.7,80823.3,80773.3,80819.3,233.502,93.648,139.854,2559,1276,49.532,74.348,29.227,50.612,1221353.2716
1777980300,80819.3,80934.0,80816.1,80900.1,277.991,145.879,132.112,3110,1913,67.401,73.658,55.567,43.184,2094223.3365
1777980600,80900.2,80966.6,80885.7,80960.8,364.686,225.963,138.723,3157,1709,136.7,56.263,69.188,62.244,1027695.18
1777980900,80960.8,81071.0,80938.3,80972.2,865.869,566.836,299.033,5669,3069,358.336,151.925,163.925,112.141,1702790.61
1777981200,80972.3,81008.1,80972.1,80990.3,293.709,138.885,154.824,2578,1254,84.881,79.946,37.026,54.848,1106298.0
1777981500,80990.3,81022.0,80937.7,80957.8,292.071,106.841,185.23,2656,1088,55.816,99.774,35.248,63.96,665881.1887
1777981800,80957.9,80959.5,80824.1,80884.8,351.97,143.929,208.041,4100,1573,76.681,80.457,49.005,95.108,1598724.5791
1777982100,80884.7,80979.8,80875.4,80973.0,206.118,138.381,67.737,2464,1569,51.235,23.489,67.345,32.239,919523.71
1777982400,80973.1,80976.7,80879.5,80950.1,270.441,137.966,132.475,3196,1472,74.585,40.649,47.994,69.307,1640330.04
1777982700,80950.1,81025.1,80933.2,80977.4,304.741,154.783,149.958,4175,2228,61.127,56.018,71.129,74.825,790218.3592
1777983000,80977.5,81097.4,80977.4,81052.0,555.72,330.642,225.078,5010,2823,172.825,109.01,124.738,86.614,1381075.32
1777983300,81052.0,81093.1,81027.8,81035.1,327.778,167.454,160.324,3629,1723,81.249,69.474,65.041,65.861,852985.995
1777983600,81035.2,81087.1,81020.8,81059.9,246.935,143.488,103.447,3059,1568,83.65,36.542,41.138,47.061,1189405.896
1777983900,81060.0,81200.0,81059.9,81172.1,1279.429,827.524,451.905,6873,3890,520.394,233.275,256.02,176.746,2467514.3232
1777984200,81172.2,81243.0,81161.9,81187.9,1259.581,853.482,406.099,6341,3185,560.151,148.693,254.837,214.938,14744377.2
1777984500,81188.0,81220.0,81118.4,81219.9,906.076,528.77,377.306,5461,2724,308.705,122.804,192.979,215.983,4025814.8
1777984800,81219.9,81258.0,81215.1,81257.9,611.584,368.961,242.623,3824,2031,190.368,98.976,149.191,114.333,2046073.922
1777985100,81257.9,81258.0,81140.5,81189.3,756.499,384.284,372.215,4956,1977,293.141,188.403,67.625,138.039,6691027.494
1777985400,81189.4,81258.0,81172.0,81256.0,423.312,284.314,138.998,3192,1801,183.806,59.874,75.393,57.87,1758908.5034
1777985700,81256.1,81256.1,81200.9,81223.3,352.794,158.482,194.312,2857,1220,108.498,106.171,35.215,63.142,1723897.23
1777986000,81223.3,81437.0,81212.0,81420.3,2967.576,1909.654,1057.922,13526,7782,1306.282,695.522,496.541,288.394,9606465.783
1777986300,81420.4,81626.3,81379.8,81538.0,4795.078,3454.84,1340.238,20241,10604,2711.159,705.879,608.135,497.137,17771401.0
1777986600,81537.9,81600.0,81508.5,81579.9,1983.317,1131.082,852.235,9600,4557,813.729,446.158,260.324,331.813,7653917.18
1777986900,81579.9,81590.0,81417.2,81512.4,1501.001,604.714,896.287,9910,4201,448.292,502.825,112.567,316.826,1573436.9332
1777987200,81512.5,81656.6,81481.5,81500.0,2369.098,1484.523,884.575,9593,4656,1092.466,551.189,334.044,261.414,11108237.734
1777987500,81500.1,81512.3,81360.0,81410.9,1521.795,870.717,651.078,8660,3961,526.8,342.875,297.339,238.696,2144857.1856
1777987800,81410.8,81492.6,81318.8,81429.2,1485.195,1008.092,477.103,12251,6782,507.318,217.841,429.215,197.318,6592007.46
1777988100,81429.2,81442.1,81294.6,81294.6,1054.163,672.166,381.997,9729,5020,271.386,219.226,346.9,112.358,1693270.3188
1777988400,81294.6,81406.2,81151.1,81362.9,1760.976,1051.489,709.487,13364,7553,442.048,372.425,523.72,263.426,2588334.894
1777988700,81362.9,81586.4,81357.1,81580.1,1967.867,1118.813,849.054,11368,6560,732.894,589.325,309.148,203.524,4878347.55
1777989000,81580.0,81613.5,81325.4,81325.4,986.909,460.452,526.457,8378,3077,314.606,260.986,110.491,201.673,3993096.26
1777989300,81325.4,81346.1,81138.0,81278.3,1238.807,640.111,598.696,10291,4937,342.401,267.404,237.534,262.14,6129487.17
1777989600,81278.3,81392.6,81134.6,81387.1,962.413,473.341,489.072,10230,5555,203.849,302.91,213.423,132.863,6252541.385
1777989900,81387.1,81387.3,81188.7,81219.7,416.383,193.53,222.853,6551,2697,79.132,97.302,81.524,78.882,1649738.7477
1777990200,81219.8,81312.0,81028.3,81055.7,1244.077,635.566,608.511,14601,6543,339.465,282.982,233.132,247.794,9996310.512
1777990500,81055.7,81169.0,80892.9,80996.3,2613.123,1147.437,1465.686,24361,11437,592.389,744.604,443.163,581.004,7142823.0
1777990800,80996.4,81208.5,80890.0,81192.7,1068.123,524.827,543.296,13429,7227,196.357,251.857,255.88,218.185,917832.4104
1777991100,81192.7,81418.1,81187.6,81354.4,1010.141,699.024,311.117,10586,6121,352.171,110.037,272.26,148.29,4752254.046
1777991400,81354.4,81458.8,81300.0,81330.0,572.274,260.708,311.566,8771,4132,99.23,77.771,116.132,175.0,1260721.806
1777991700,81330.1,81411.3,81085.0,81164.2,788.348,314.255,474.093,10350,4389,151.681,203.654,119.702,197.732,986925.225
1777992000,81164.1,81218.5,81071.0,81187.4,637.229,337.018,300.211,7626,3716,181.887,102.707,115.09,147.419,1318702.5126
1777992300,81187.4,81213.8,81068.4,81157.0,393.327,175.274,218.053,6328,3132,51.755,74.253,90.49,108.585,808855.064
1777992600,81157.1,81316.9,81109.5,81316.9,547.101,259.367,287.734,6841,3800,98.237,119.365,121.98,129.791,2006670.3912
1777992900,81316.8,81350.0,81251.9,81284.1,353.795,191.236,162.559,4039,1900,105.56,61.0,61.271,73.294,1987848.3064
1777993200,81284.0,81369.8,81184.0,81369.8,466.068,270.761,195.307,5320,2888,155.5,98.231,82.3,70.935,2001039.8033
1777993500,81369.8,81446.9,81295.1,81337.5,521.309,303.627,217.682,5924,2831,171.525,61.384,98.384,122.07,1781210.4192
1777993800,81337.4,81615.6,81311.5,81514.6,1441.083,938.269,502.814,11223,6171,581.307,197.132,284.551,241.67,3907497.6
1777994100,81514.5,81555.3,81472.0,81494.2,525.099,248.973,276.126,7130,3320,106.855,88.202,106.083,140.653,1542988.086
1777994400,81494.3,81620.6,81466.6,81569.7,705.483,407.245,298.238,6965,3736,202.61,141.942,155.371,117.296,1383732.48
1777994700,81569.7,81620.5,81469.4,81564.3,596.761,217.75,379.011,6455,3002,78.735,206.446,103.074,130.776,4678243.4052
1777995000,81564.4,81614.7,81490.0,81559.7,518.169,278.458,239.711,6519,3178,116.019,101.447,132.421,101.723,2001259.086
1777995300,81559.7,81623.1,81530.3,81557.7,546.215,298.663,247.552,5769,2812,146.68,118.528,118.241,93.506,1326482.0938
1777995600,81557.8,81585.0,81507.9,81581.8,273.631,127.193,146.438,4209,2034,45.833,40.67,61.63,78.644,920622.0804
1777995900,81581.8,81640.7,81535.3,81602.7,1118.208,615.593,502.615,5540,2714,468.353,338.237,114.841,130.837,12499083.3728
1777996200,81602.6,81602.6,81480.0,81514.9,359.347,127.518,231.829,5142,2150,46.004,96.348,59.918,100.493,1378575.57
1777996500,81514.9,81544.0,81472.1,81488.7,487.111,212.604,274.507,4543,1998,115.606,149.499,76.815,93.496,2737230.6832
1777996800,81488.7,81556.6,81442.1,81524.7,1039.414,678.555,360.859,7986,4279,346.023,188.389,283.727,130.422,3410228.5824
1777997100,81524.6,81578.1,81434.0,81434.0,495.241,261.519,233.722,4769,1986,167.537,103.623,72.099,100.296,6856914.694
1777997400,81434.0,81479.7,81378.8,81403.4,457.838,225.291,232.547,5856,2727,118.762,97.029,76.322,102.077,1328861.5148
1777997700,81403.4,81453.9,81362.2,81435.9,249.15,125.443,123.707,3796,1940,49.384,55.817,53.775,44.238,844769.2
1777998000,81435.8,81511.5,81366.6,81421.0,305.822,178.243,127.579,4397,2264,62.325,44.375,90.485,59.171,1039940.0
1777998300,81420.9,81420.9,81277.5,81371.1,477.796,178.512,299.284,5471,2409,79.854,138.64,71.339,121.921,1732961.483
1777998600,81371.0,81371.1,81192.0,81200.0,1453.83,596.183,857.647,8705,3232,398.193,408.772,158.29,382.188,4011280.0
1777998900,81199.9,81250.0,81002.7,81083.7,2536.177,1059.227,1476.95,14704,6205,632.629,775.411,350.177,591.415,7921953.2
1777999200,81083.6,81100.0,81000.0,81028.2,1096.449,549.731,546.718,8041,4005,282.063,350.412,217.067,148.986,2502819.0
1777999500,81028.3,81140.8,81009.5,81126.3,680.441,425.414,255.027,4857,3073,218.516,165.401,162.315,68.667,1918663.8
1777999800,81126.4,81243.1,81126.3,81217.6,865.198,415.406,449.792,5715,3408,206.759,365.986,163.921,57.511,9919052.3615
1778000100,81217.7,81250.7,81185.0,81250.7,254.885,130.429,124.456,2678,1451,68.601,70.695,44.103,39.339,1185819.6588
1778000400,81250.6,81330.0,81187.0,81294.0,426.907,277.368,149.539,5107,2825,137.785,57.223,105.35,68.11,4993608.6
1778000700,81294.0,81300.0,81133.3,81176.0,395.76,111.081,284.679,4944,1739,41.03,126.238,51.563,119.744,1281070.4062
1778001000,81176.0,81284.3,81165.1,81279.0,283.539,189.267,94.272,3413,2031,84.633,34.051,81.164,45.383,878981.8481
1778001300,81279.0,81348.3,81255.8,81343.4,400.138,294.574,105.564,4249,2506,138.893,36.326,124.746,49.969,2015101.8
1778001600,81343.4,81420.0,81305.4,81306.9,559.912,369.025,190.887,4993,2524,220.01,83.116,116.479,83.354,2032837.5
1778001900,81306.9,81395.9,81306.9,81370.1,220.548,136.08,84.468,2826,1659,36.163,38.137,78.352,32.832,571173.966
1778002200,81370.2,81370.2,81250.0,81284.0,307.532,102.268,205.264,3412,1260,47.839,114.513,41.334,65.571,927687.768
1778002500,81284.0,81320.0,81236.6,81236.6,152.608,84.428,68.18,2832,1230,46.884,20.651,26.586,32.702,1182495.52
1778002800,81236.6,81267.8,81210.0,81250.4,215.565,66.082,149.483,2370,1112,29.789,92.872,26.55,42.154,1393900.4778
1778003100,81250.4,81309.8,81200.0,81248.2,240.441,130.735,109.706,2775,1343,72.041,31.036,42.603,62.427,751707.2429
1778003400,81248.2,81283.2,81233.0,81233.1,134.872,71.239,63.633,2022,883,31.457,27.206,31.604,25.213,1320606.5257
1778003700,81233.0,81245.4,81200.0,81223.6,146.85,70.92,75.93,1950,824,34.944,33.886,27.061,29.783,1115283.3735
1778004000,81223.6,81306.3,81223.6,81293.4,177.468,119.035,58.433,2915,1673,38.746,27.646,61.582,20.123,826504.3677
1778004300,81293.5,81394.9,81268.2,81340.1,298.736,228.375,70.361,3871,2193,72.601,24.534,131.696,29.995,533600.8812
1778004600,81340.0,81577.4,81338.1,81515.9,945.078,610.293,334.785,7880,4668,302.131,173.596,254.029,127.66,2663012.5
1778004900,81516.0,81530.0,81397.4,81424.4,392.021,148.557,243.464,4745,1755,64.956,98.791,66.569,106.85,872777.5795
1778005200,81424.5,81461.1,81378.0,81383.1,207.09,70.666,136.424,3038,1214,26.277,41.582,31.328,71.092,952767.856
1778005500,81383.1,81429.7,81371.3,81412.6,242.892,176.325,66.567,2348,1245,130.811,29.368,34.653,25.31,7055095.6311
1778005800,81412.5,81446.6,81371.4,81440.7,130.79,80.188,50.602,2443,1301,24.578,21.29,41.206,18.785,369068.0534
1778006100,81440.7,81475.2,81400.0,81400.0,124.046,51.547,72.499,1735,675,22.312,38.881,21.605,23.689,579036.5808
1778006400,81400.1,81491.8,81390.0,81468.1,131.536,78.083,53.453,1971,1177,34.494,24.703,31.269,20.605,815101.4571
1778006700,81468.0,81515.1,81444.7,81477.6,137.299,80.215,57.084,2090,1124,23.409,29.267,42.256,19.525,546722.124
1778007000,81477.6,81511.0,81359.4,81444.6,277.01,149.87,127.14,3261,1442,91.461,54.549,42.219,54.633,1227637.171
1778007300,81444.5,81480.1,81417.3,81463.6,103.103,60.425,42.678,1812,947,24.968,15.407,27.613,18.942,814637.0
1778007600,81463.6,81477.6,81422.9,81423.0,116.951,57.06,59.891,1719,694,23.04,18.804,23.815,28.881,732892.5
1778007900,81423.0,81442.4,81401.9,81426.6,98.652,48.231,50.421,1950,856,14.577,14.47,21.142,25.87,427485.3837
1778008200,81426.7,81426.7,81347.5,81416.1,261.054,170.586,90.468,2321,1066,124.287,34.475,30.776,42.006,7597288.7194
1778008500,81416.2,81519.4,81375.8,81501.8,245.817,143.357,102.46,3072,1863,75.013,64.341,46.544,26.427,2220821.904
1778008800,81501.9,81525.0,81467.3,81517.5,166.453,77.598,88.855,2078,1163,22.857,58.703,35.787,19.426,1127443.728
1778009100,81517.5,81541.7,81490.0,81490.0,167.493,76.679,90.814,2076,973,24.115,51.957,37.232,27.69,1211497.5
1778009400,81490.0,81616.2,81470.9,81545.5,1151.655,838.007,313.648,4829,2705,597.831,184.891,201.522,103.946,16442726.4
1778009700,81545.6,81573.3,81473.9,81514.4,263.224,96.508,166.716,2682,1060,51.335,83.482,34.904,64.585,1093253.391
1778010000,81514.4,81624.2,81499.9,81611.8,421.594,270.861,150.733,3518,2107,163.541,72.965,81.949,61.885,1720064.0948
1778010300,81611.7,81636.4,81559.9,81605.3,405.528,238.745,166.783,3353,1651,144.999,58.68,75.756,85.375,2676265.4438
1778010600,81605.2,81605.2,81473.7,81565.9,302.516,122.769,179.747,4298,1878,55.953,77.075,49.319,76.607,1198377.6624
1778010900,81565.9,81594.1,81513.4,81554.4,209.323,93.313,116.01,2744,1330,49.546,72.285,30.019,31.11,1472950.7008
1778011200,81554.3,81701.6,81522.7,81656.0,1586.147,1117.914,468.233,7380,4224,786.355,265.704,277.886,165.29,2920375.55
1778011500,81655.9,81716.0,81458.0,81613.1,1732.686,1233.463,499.223,8027,4021,879.272,271.507,309.324,180.987,4061279.5
1778011800,81613.0,81729.3,81613.0,81648.0,904.005,687.02,216.985,4558,2402,507.171,110.617,151.606,80.849,3352040.1816
1778012100,81648.0,81648.0,81518.2,81586.3,392.29,162.931,229.359,4617,1947,86.896,121.516,58.393,78.699,1181780.9374
1778012400,81586.2,81599.6,81509.5,81543.1,467.847,332.732,135.115,4044,2012,203.847,62.678,106.385,54.38,4615062.9419
1778012700,81543.2,81599.9,81495.0,81509.5,298.535,185.322,113.213,3255,1490,128.585,25.613,42.211,68.598,2921544.765
1778013000,81509.5,81649.3,81490.4,81617.2,783.889,351.484,432.405,5027,2707,146.864,255.972,174.848,144.624,1466369.1826
1778013300,81617.1,81666.0,81578.1,81579.9,375.898,124.204,251.694,3817,1648,62.511,117.156,46.766,109.101,1458392.647
1778013600,81580.0,81709.3,81539.2,81610.0,806.829,454.208,352.621,6025,3149,176.421,166.393,238.737,159.762,1041266.5
1778013900,81610.0,81610.1,81518.9,81550.1,489.424,300.464,188.96,3782,1671,162.353,92.931,116.536,74.847,2043865.6401
1778014200,81550.2,81608.8,81546.4,81581.7,188.5,144.463,44.037,2561,1588,31.765,12.5,90.541,24.242,425539.3065
1778014500,81581.7,81628.7,81567.0,81607.2,210.353,160.127,50.226,2499,1523,52.681,16.674,87.488,24.171,991643.4798
1778014800,81607.2,81745.4,81583.8,81641.3,980.871,611.914,368.957,5871,3122,393.875,169.375,177.07,167.303,3456184.2216
1778015100,81641.3,81685.3,81569.3,81612.1,296.3,99.664,196.636,3133,1362,42.547,87.989,42.903,86.423,2547715.2
1778015400,81612.0,81665.8,81529.8,81538.4,374.081,228.87,145.211,3872,1899,106.117,68.865,97.06,55.046,1046708.5275
1778015700,81538.4,81620.7,81503.8,81510.3,470.212,303.67,166.542,4480,2486,110.061,69.69,162.515,74.309,855586.688
1778016000,81510.3,81575.2,81494.3,81535.6,323.168,220.359,102.809,2843,1758,69.072,60.402,128.892,27.78,1127514.0968
1778016300,81535.7,81579.6,81406.0,81430.9,323.313,104.842,218.471,3260,1084,62.074,94.837,29.984,92.767,1836711.69
1778016600,81430.8,81430.9,81270.0,81270.2,551.066,198.053,353.013,5102,1752,89.309,157.805,85.002,148.744,939089.6115
1778016900,81270.2,81421.3,81266.5,81374.4,316.59,199.874,116.716,3799,2328,88.531,61.88,83.632,38.979,937234.9944
1778017200,81374.3,81388.3,81308.0,81324.7,246.858,103.312,143.546,3491,1529,60.628,67.72,27.755,54.921,1229668.776
1778017500,81324.6,81414.0,81302.0,81388.7,257.621,159.76,97.861,5135,2851,97.868,61.926,38.246,20.617,1096471.6906
1778017800,81388.7,81469.2,81383.2,81450.0,132.936,73.189,59.747,3715,2127,18.351,21.628,33.465,25.567,431753.2904
1778018100,81450.1,81472.7,81353.5,81363.3,141.07,63.746,77.324,2239,813,25.445,28.276,28.886,33.558,615389.79
1778018400,81363.4,81564.4,81363.4,81474.8,315.439,171.129,144.31,5774,3323,63.794,79.012,79.645,44.1,906859.352
1778018700,81474.8,81505.0,81365.3,81396.3,155.294,61.454,93.84,3440,1477,23.526,45.143,25.05,34.385,655013.9367
1778019000,81396.2,81396.3,81306.1,81336.4,182.589,84.336,98.253,2888,1186,47.268,39.69,25.995,39.294,1583882.787
1778019300,81336.4,81344.0,81270.0,81334.2,176.137,87.465,88.672,2682,1312,48.17,26.165,27.1,46.408,568159.2691
1778019600,81334.3,81367.5,81297.8,81367.5,148.891,78.142,70.749,2024,1118,33.589,43.115,34.578,17.441,1075771.755
1778019900,81367.5,81485.7,81360.2,81389.9,396.556,174.178,222.378,3454,1761,119.229,101.518,38.466,101.955,2446477.0
1778020200,81389.9,81390.0,81051.0,81068.8,2335.562,1023.197,1312.365,11988,4191,817.396,600.049,164.557,611.396,7026559.3
1778020500,81068.8,81141.7,80862.0,80956.2,2387.467,1027.088,1360.379,14869,6581,663.213,840.636,296.118,412.996,6341538.61
1778020800,80956.1,81026.7,80752.8,80974.7,1735.361,852.771,882.59,13015,6636,435.247,468.783,339.606,336.725,3484580.8
1778021100,80974.8,81042.9,80933.6,81028.8,600.328,377.738,222.59,6237,3386,195.645,117.998,141.316,75.503,768639.1968
1778021400,81028.8,81316.5,80977.1,81171.7,2023.492,1189.443,834.049,18536,10364,575.942,462.227,507.121,299.462,1904103.6
1778021700,81171.8,81194.4,81050.2,81076.7,470.163,219.095,251.068,5684,2476,121.643,131.152,73.831,91.369,2814850.752
1778022000,81076.7,81122.4,80971.3,81050.0,527.355,219.162,308.193,5984,2790,99.367,160.228,89.512,115.258,943228.0517
1778022300,81050.0,81106.0,80982.5,81087.1,283.397,139.956,143.441,4015,2062,62.341,68.319,55.288,54.588,1393512.23
1778022600,81087.1,81176.9,81082.0,81171.2,340.62,163.174,177.446,3697,2217,64.701,117.941,73.066,44.245,5001885.6959
1778022900,81171.1,81171.2,81045.7,81057.6,386.155,100.485,285.67,3205,1236,57.284,240.205,28.887,27.446,8037091.8425
1778023200,81057.7,81075.2,81000.0,81012.3,274.954,119.71,155.244,3383,1467,63.806,63.392,42.367,69.147,1160197.1977
1778023500,81012.4,81034.3,80818.8,80840.0,681.419,246.728,434.691,5970,2320,131.206,279.086,89.491,110.798,5410163.4186
1778023800,80840.0,80934.7,80773.4,80801.0,607.951,269.75,338.201,5253,2515,120.539,192.951,116.349,108.446,1851173.4792
1778024100,80801.1,80806.3,80716.8,80792.3,682.705,280.968,401.737,4736,2345,148.292,274.334,100.617,95.194,3216267.0
1778024400,80792.2,80908.3,80770.0,80880.1,430.779,287.894,142.885,3918,2523,148.056,83.568,105.64,44.774,1315070.6008
1778024700,80880.1,80928.5,80834.6,80889.7,280.05,154.516,125.534,3226,1775,85.661,75.75,49.49,36.079,1399869.0944
